Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
743,757,403,745,527,124.579292
744,757,402,747,524,122.40915
745,757,402,747,521,119.4194289
746,758,402,748,522,120.4159458
747,759,402,749,523,121.4125199
748,759,402,749,522,120.4159458
749,758,402,749,523,121.3342491
750,759,402,749,523,121.4125199
751,759,402,751,522,120.266371
752,759,400,753,524,124.1450764
753,760,402,753,529,127.1927671
754,760,402,753,531,129.1897829
755,761,403,754,533,130.1883251
756,762,403,756,528,125.1439172
757,761,402,755,525,123.1462545
758,759,401,751,523,122.2620137
759,760,400,751,522,122.3315168
760,760,401,752,522,121.2641744
761,760,402,751,522,120.3370267
762,760,402,751,522,120.3370267
763,761,403,751,523,120.4159458
764,760,403,751,523,120.3370267
765,761,402,750,523,121.4989712
766,761,401,748,527,126.6688596
767,760,402,747,528,126.6688596
768,760,401,747,531,130.6483831
769,760,402,745,534,132.849539
770,760,402,745,533,131.855982
771,762,402,748,526,124.7878199
772,762,400,750,524,124.579292
773,763,399,753,522,123.4058345
774,763,400,754,522,122.3315168
775,764,400,754,521,121.4125199
776,765,400,754,522,122.4948979
777,765,401,755,522,121.4125199
778,764,401,753,523,122.4948979
779,766,400,757,522,122.3315168
780,767,397,759,521,124.2577965
781,768,395,761,523,128.1912634
782,769,393,764,525,132.094663
783,769,392,763,527,135.1332676
784,770,392,766,527,135.0592463
785,768,389,765,526,137.0328428
